codigo;municipio;cor;valor_pct;Sigla
2100055;Açailândia;Preta;7.97;MA
2100055;Açailândia;Parda;64.88;MA
2100105;Afonso Cunha;Preta;6.68;MA
2100105;Afonso Cunha;Parda;79.93;MA
2100154;Água Doce do Maranhão;Preta;1.67;MA
2100154;Água Doce do Maranhão;Parda;75.22;MA
2100204;Alcântara;Preta;24.45;MA
2100204;Alcântara;Parda;60.79;MA
2100303;Aldeias Altas;Preta;9.39;MA
2100303;Aldeias Altas;Parda;75.22;MA
2100402;Altamira do Maranhão;Preta;3.94;MA
2100402;Altamira do Maranhão;Parda;75.46;MA
2100436;Alto Alegre do Maranhão;Preta;7.71;MA
2100436;Alto Alegre do Maranhão;Parda;76.86;MA
2100477;Alto Alegre do Pindaré;Preta;9.84;MA
2100477;Alto Alegre do Pindaré;Parda;73.23;MA
2100501;Alto Parnaíba;Preta;7.45;MA
2100501;Alto Parnaíba;Parda;78.03;MA
2100550;Amapá do Maranhão;Preta;3.95;MA
2100550;Amapá do Maranhão;Parda;78.52;MA
2100600;Amarante do Maranhão;Preta;4.41;MA
2100600;Amarante do Maranhão;Parda;64.09;MA
2100709;Anajatuba;Preta;4.66;MA
2100709;Anajatuba;Parda;60.42;MA
2100808;Anapurus;Preta;4.1;MA
2100808;Anapurus;Parda;79.09;MA
2100832;Apicum-Açu;Preta;12.93;MA
2100832;Apicum-Açu;Parda;69.8;MA
2100873;Araguanã;Preta;13.3;MA
2100873;Araguanã;Parda;68.45;MA
2100907;Araioses;Preta;6.08;MA
2100907;Araioses;Parda;71.97;MA
2100956;Arame;Preta;7.55;MA
2100956;Arame;Parda;60.56;MA
2101004;Arari;Preta;7.54;MA
2101004;Arari;Parda;57.82;MA
2101103;Axixá;Preta;10.48;MA
2101103;Axixá;Parda;74.08;MA
2101202;Bacabal;Preta;13.95;MA
2101202;Bacabal;Parda;60.58;MA
2101251;Bacabeira;Preta;8.38;MA
2101251;Bacabeira;Parda;66.25;MA
2101301;Bacuri;Preta;27.56;MA
2101301;Bacuri;Parda;58.61;MA
2101350;Bacurituba;Preta;30.53;MA
2101350;Bacurituba;Parda;61.63;MA
2101400;Balsas;Preta;8.18;MA
2101400;Balsas;Parda;67.71;MA
2101509;Barão de Grajaú;Preta;9.88;MA
2101509;Barão de Grajaú;Parda;67.56;MA
2101608;Barra do Corda;Preta;6.01;MA
2101608;Barra do Corda;Parda;65.09;MA
2101707;Barreirinhas;Preta;4.34;MA
2101707;Barreirinhas;Parda;77.38;MA
2101731;Belágua;Preta;5.58;MA
2101731;Belágua;Parda;76.1;MA
2101772;Bela Vista do Maranhão;Preta;9.46;MA
2101772;Bela Vista do Maranhão;Parda;63.87;MA
2101806;Benedito Leite;Preta;5.17;MA
2101806;Benedito Leite;Parda;67.48;MA
2101905;Bequimão;Preta;18.76;MA
2101905;Bequimão;Parda;43.32;MA
2101939;Bernardo do Mearim;Preta;6.19;MA
2101939;Bernardo do Mearim;Parda;62.64;MA
2101970;Boa Vista do Gurupi;Preta;6.1;MA
2101970;Boa Vista do Gurupi;Parda;79.65;MA
2102002;Bom Jardim;Preta;8.55;MA
2102002;Bom Jardim;Parda;70.65;MA
2102036;Bom Jesus das Selvas;Preta;7.58;MA
2102036;Bom Jesus das Selvas;Parda;74.41;MA
2102077;Bom Lugar;Preta;7.29;MA
2102077;Bom Lugar;Parda;67.53;MA
2102101;Brejo;Preta;9.0;MA
2102101;Brejo;Parda;71.51;MA
2102150;Brejo de Areia;Preta;4.17;MA
2102150;Brejo de Areia;Parda;75.77;MA
2102200;Buriti;Preta;6.11;MA
2102200;Buriti;Parda;76.27;MA
2102309;Buriti Bravo;Preta;13.9;MA
2102309;Buriti Bravo;Parda;68.36;MA
2102325;Buriticupu;Preta;6.1;MA
2102325;Buriticupu;Parda;71.6;MA
2102358;Buritirana;Preta;4.96;MA
2102358;Buritirana;Parda;72.47;MA
2102374;Cachoeira Grande;Preta;4.01;MA
2102374;Cachoeira Grande;Parda;75.43;MA
2102408;Cajapió;Preta;7.52;MA
2102408;Cajapió;Parda;78.25;MA
2102507;Cajari;Preta;6.93;MA
2102507;Cajari;Parda;78.19;MA
2102556;Campestre do Maranhão;Preta;5.42;MA
2102556;Campestre do Maranhão;Parda;69.57;MA
2102606;Cândido Mendes;Preta;7.64;MA
2102606;Cândido Mendes;Parda;72.44;MA
2102705;Cantanhede;Preta;6.6;MA
2102705;Cantanhede;Parda;80.63;MA
2102754;Capinzal do Norte;Preta;7.86;MA
2102754;Capinzal do Norte;Parda;70.35;MA
2102804;Carolina;Preta;6.76;MA
2102804;Carolina;Parda;67.2;MA
2102903;Carutapera;Preta;2.99;MA
2102903;Carutapera;Parda;79.23;MA
2103000;Caxias;Preta;12.95;MA
2103000;Caxias;Parda;68.09;MA
2103109;Cedral;Preta;5.87;MA
2103109;Cedral;Parda;76.68;MA
2103125;Central do Maranhão;Preta;28.9;MA
2103125;Central do Maranhão;Parda;60.36;MA
2103158;Centro do Guilherme;Preta;9.93;MA
2103158;Centro do Guilherme;Parda;67.74;MA
2103174;Centro Novo do Maranhão;Preta;6.4;MA
2103174;Centro Novo do Maranhão;Parda;71.24;MA
2103208;Chapadinha;Preta;6.74;MA
2103208;Chapadinha;Parda;68.04;MA
2103257;Cidelândia;Preta;8.71;MA
2103257;Cidelândia;Parda;68.34;MA
2103307;Codó;Preta;13.57;MA
2103307;Codó;Parda;72.17;MA
2103406;Coelho Neto;Preta;10.91;MA
2103406;Coelho Neto;Parda;70.33;MA
2103505;Colinas;Preta;13.94;MA
2103505;Colinas;Parda;63.07;MA
2103554;Conceição do Lago-Açu;Preta;11.97;MA
2103554;Conceição do Lago-Açu;Parda;68.15;MA
2103604;Coroatá;Preta;9.8;MA
2103604;Coroatá;Parda;66.86;MA
2103703;Cururupu;Preta;18.6;MA
2103703;Cururupu;Parda;66.85;MA
2103752;Davinópolis;Preta;8.0;MA
2103752;Davinópolis;Parda;69.41;MA
2103802;Dom Pedro;Preta;6.49;MA
2103802;Dom Pedro;Parda;66.87;MA
2103901;Duque Bacelar;Preta;5.03;MA
2103901;Duque Bacelar;Parda;81.02;MA
2104008;Esperantinópolis;Preta;4.87;MA
2104008;Esperantinópolis;Parda;71.47;MA
2104057;Estreito;Preta;5.47;MA
2104057;Estreito;Parda;66.77;MA
2104073;Feira Nova do Maranhão;Preta;3.52;MA
2104073;Feira Nova do Maranhão;Parda;79.65;MA
2104081;Fernando Falcão;Preta;3.71;MA
2104081;Fernando Falcão;Parda;48.84;MA
2104099;Formosa da Serra Negra;Preta;6.7;MA
2104099;Formosa da Serra Negra;Parda;66.91;MA
2104107;Fortaleza dos Nogueiras;Preta;9.62;MA
2104107;Fortaleza dos Nogueiras;Parda;64.24;MA
2104206;Fortuna;Preta;9.22;MA
2104206;Fortuna;Parda;68.0;MA
2104305;Godofredo Viana;Preta;10.86;MA
2104305;Godofredo Viana;Parda;70.13;MA
2104404;Gonçalves Dias;Preta;9.56;MA
2104404;Gonçalves Dias;Parda;63.71;MA
2104503;Governador Archer;Preta;6.5;MA
2104503;Governador Archer;Parda;75.94;MA
2104552;Governador Edison Lobão;Preta;4.98;MA
2104552;Governador Edison Lobão;Parda;71.7;MA
2104602;Governador Eugênio Barros;Preta;10.13;MA
2104602;Governador Eugênio Barros;Parda;72.38;MA
2104628;Governador Luiz Rocha;Preta;6.88;MA
2104628;Governador Luiz Rocha;Parda;75.85;MA
2104651;Governador Newton Bello;Preta;7.1;MA
2104651;Governador Newton Bello;Parda;76.87;MA
2104677;Governador Nunes Freire;Preta;7.99;MA
2104677;Governador Nunes Freire;Parda;75.57;MA
2104701;Graça Aranha;Preta;8.26;MA
2104701;Graça Aranha;Parda;69.77;MA
2104800;Grajaú;Preta;6.75;MA
2104800;Grajaú;Parda;61.93;MA
2104909;Guimarães;Preta;12.1;MA
2104909;Guimarães;Parda;71.9;MA
2105005;Humberto de Campos;Preta;4.91;MA
2105005;Humberto de Campos;Parda;80.46;MA
2105104;Icatu;Preta;7.31;MA
2105104;Icatu;Parda;83.83;MA
2105153;Igarapé do Meio;Preta;15.38;MA
2105153;Igarapé do Meio;Parda;65.31;MA
2105203;Igarapé Grande;Preta;9.08;MA
2105203;Igarapé Grande;Parda;63.3;MA
2105302;Imperatriz;Preta;7.97;MA
2105302;Imperatriz;Parda;60.11;MA
2105351;Itaipava do Grajaú;Preta;3.92;MA
2105351;Itaipava do Grajaú;Parda;69.69;MA
2105401;Itapecuru Mirim;Preta;8.32;MA
2105401;Itapecuru Mirim;Parda;75.37;MA
2105427;Itinga do Maranhão;Preta;7.82;MA
2105427;Itinga do Maranhão;Parda;63.65;MA
2105450;Jatobá;Preta;6.75;MA
2105450;Jatobá;Parda;71.28;MA
2105476;Jenipapo dos Vieiras;Preta;3.1;MA
2105476;Jenipapo dos Vieiras;Parda;47.25;MA
2105500;João Lisboa;Preta;8.81;MA
2105500;João Lisboa;Parda;64.07;MA
2105609;Joselândia;Preta;6.88;MA
2105609;Joselândia;Parda;72.09;MA
2105658;Junco do Maranhão;Preta;4.53;MA
2105658;Junco do Maranhão;Parda;76.84;MA
2105708;Lago da Pedra;Preta;6.25;MA
2105708;Lago da Pedra;Parda;70.06;MA
2105807;Lago do Junco;Preta;8.29;MA
2105807;Lago do Junco;Parda;66.3;MA
2105906;Lago Verde;Preta;3.41;MA
2105906;Lago Verde;Parda;75.04;MA
2105922;Lagoa do Mato;Preta;5.89;MA
2105922;Lagoa do Mato;Parda;72.06;MA
2105948;Lago dos Rodrigues;Preta;6.45;MA
2105948;Lago dos Rodrigues;Parda;66.18;MA
2105963;Lagoa Grande do Maranhão;Preta;6.34;MA
2105963;Lagoa Grande do Maranhão;Parda;75.62;MA
2105989;Lajeado Novo;Preta;7.33;MA
2105989;Lajeado Novo;Parda;64.18;MA
2106003;Lima Campos;Preta;15.74;MA
2106003;Lima Campos;Parda;54.24;MA
2106102;Loreto;Preta;3.74;MA
2106102;Loreto;Parda;79.25;MA
2106201;Luís Domingues;Preta;8.16;MA
2106201;Luís Domingues;Parda;72.38;MA
2106300;Magalhães de Almeida;Preta;1.93;MA
2106300;Magalhães de Almeida;Parda;75.03;MA
2106326;Maracaçumé;Preta;5.23;MA
2106326;Maracaçumé;Parda;76.79;MA
2106359;Marajá do Sena;Preta;10.34;MA
2106359;Marajá do Sena;Parda;73.02;MA
2106375;Maranhãozinho;Preta;7.54;MA
2106375;Maranhãozinho;Parda;66.96;MA
2106409;Mata Roma;Preta;7.51;MA
2106409;Mata Roma;Parda;79.93;MA
2106508;Matinha;Preta;8.15;MA
2106508;Matinha;Parda;74.68;MA
2106607;Matões;Preta;8.17;MA
2106607;Matões;Parda;76.32;MA
2106631;Matões do Norte;Preta;6.57;MA
2106631;Matões do Norte;Parda;76.29;MA
2106672;Milagres do Maranhão;Preta;2.88;MA
2106672;Milagres do Maranhão;Parda;70.98;MA
2106706;Mirador;Preta;5.32;MA
2106706;Mirador;Parda;67.51;MA
2106755;Miranda do Norte;Preta;7.19;MA
2106755;Miranda do Norte;Parda;65.72;MA
2106805;Mirinzal;Preta;12.35;MA
2106805;Mirinzal;Parda;78.53;MA
2106904;Monção;Preta;19.14;MA
2106904;Monção;Parda;64.11;MA
2107001;Montes Altos;Preta;5.27;MA
2107001;Montes Altos;Parda;58.95;MA
2107100;Morros;Preta;4.59;MA
2107100;Morros;Parda;81.92;MA
2107209;Nina Rodrigues;Preta;14.82;MA
2107209;Nina Rodrigues;Parda;66.71;MA
2107258;Nova Colinas;Preta;7.26;MA
2107258;Nova Colinas;Parda;72.05;MA
2107308;Nova Iorque;Preta;12.27;MA
2107308;Nova Iorque;Parda;65.14;MA
2107357;Nova Olinda do Maranhão;Preta;10.47;MA
2107357;Nova Olinda do Maranhão;Parda;69.94;MA
2107407;Olho d'Água das Cunhãs;Preta;7.53;MA
2107407;Olho d'Água das Cunhãs;Parda;60.78;MA
2107456;Olinda Nova do Maranhão;Preta;11.19;MA
2107456;Olinda Nova do Maranhão;Parda;72.67;MA
2107506;Paço do Lumiar;Preta;11.19;MA
2107506;Paço do Lumiar;Parda;63.64;MA
2107605;Palmeirândia;Preta;15.13;MA
2107605;Palmeirândia;Parda;69.97;MA
2107704;Paraibano;Preta;8.94;MA
2107704;Paraibano;Parda;63.39;MA
2107803;Parnarama;Preta;7.31;MA
2107803;Parnarama;Parda;76.44;MA
2107902;Passagem Franca;Preta;9.63;MA
2107902;Passagem Franca;Parda;67.75;MA
2108009;Pastos Bons;Preta;6.75;MA
2108009;Pastos Bons;Parda;61.43;MA
2108058;Paulino Neves;Preta;3.42;MA
2108058;Paulino Neves;Parda;72.11;MA
2108108;Paulo Ramos;Preta;8.28;MA
2108108;Paulo Ramos;Parda;70.47;MA
2108207;Pedreiras;Preta;11.13;MA
2108207;Pedreiras;Parda;59.73;MA
2108256;Pedro do Rosário;Preta;17.77;MA
2108256;Pedro do Rosário;Parda;70.94;MA
2108306;Penalva;Preta;16.02;MA
2108306;Penalva;Parda;71.55;MA
2108405;Peri Mirim;Preta;13.13;MA
2108405;Peri Mirim;Parda;53.58;MA
2108454;Peritoró;Preta;9.98;MA
2108454;Peritoró;Parda;72.4;MA
2108504;Pindaré-Mirim;Preta;13.5;MA
2108504;Pindaré-Mirim;Parda;64.56;MA
2108603;Pinheiro;Preta;11.15;MA
2108603;Pinheiro;Parda;64.56;MA
2108702;Pio XII;Preta;7.05;MA
2108702;Pio XII;Parda;66.87;MA
2108801;Pirapemas;Preta;8.02;MA
2108801;Pirapemas;Parda;77.66;MA
2108900;Poção de Pedras;Preta;3.59;MA
2108900;Poção de Pedras;Parda;71.81;MA
2109007;Porto Franco;Preta;5.0;MA
2109007;Porto Franco;Parda;65.45;MA
2109056;Porto Rico do Maranhão;Preta;11.91;MA
2109056;Porto Rico do Maranhão;Parda;71.72;MA
2109106;Presidente Dutra;Preta;7.0;MA
2109106;Presidente Dutra;Parda;62.13;MA
2109205;Presidente Juscelino;Preta;7.64;MA
2109205;Presidente Juscelino;Parda;84.25;MA
2109239;Presidente Médici;Preta;12.44;MA
2109239;Presidente Médici;Parda;70.71;MA
2109270;Presidente Sarney;Preta;5.68;MA
2109270;Presidente Sarney;Parda;78.17;MA
2109304;Presidente Vargas;Preta;6.87;MA
2109304;Presidente Vargas;Parda;79.65;MA
2109403;Primeira Cruz;Preta;2.59;MA
2109403;Primeira Cruz;Parda;76.67;MA
2109452;Raposa;Preta;7.72;MA
2109452;Raposa;Parda;67.96;MA
2109502;Riachão;Preta;8.3;MA
2109502;Riachão;Parda;71.4;MA
2109551;Ribamar Fiquene;Preta;4.46;MA
2109551;Ribamar Fiquene;Parda;67.82;MA
2109601;Rosário;Preta;6.86;MA
2109601;Rosário;Parda;77.41;MA
2109700;Sambaíba;Preta;2.48;MA
2109700;Sambaíba;Parda;85.89;MA
2109759;Santa Filomena do Maranhão;Preta;3.34;MA
2109759;Santa Filomena do Maranhão;Parda;69.49;MA
2109809;Santa Helena;Preta;14.48;MA
2109809;Santa Helena;Parda;59.25;MA
2109908;Santa Inês;Preta;11.01;MA
2109908;Santa Inês;Parda;63.01;MA
2110005;Santa Luzia;Preta;8.46;MA
2110005;Santa Luzia;Parda;71.5;MA
2110039;Santa Luzia do Paruá;Preta;5.68;MA
2110039;Santa Luzia do Paruá;Parda;70.2;MA
2110104;Santa Quitéria do Maranhão;Preta;6.73;MA
2110104;Santa Quitéria do Maranhão;Parda;73.82;MA
2110203;Santa Rita;Preta;7.85;MA
2110203;Santa Rita;Parda;71.6;MA
2110237;Santana do Maranhão;Preta;2.59;MA
2110237;Santana do Maranhão;Parda;82.58;MA
2110278;Santo Amaro do Maranhão;Preta;2.64;MA
2110278;Santo Amaro do Maranhão;Parda;77.05;MA
2110302;Santo Antônio dos Lopes;Preta;5.39;MA
2110302;Santo Antônio dos Lopes;Parda;75.78;MA
2110401;São Benedito do Rio Preto;Preta;2.41;MA
2110401;São Benedito do Rio Preto;Parda;77.97;MA
2110500;São Bento;Preta;23.16;MA
2110500;São Bento;Parda;58.03;MA
2110609;São Bernardo;Preta;3.74;MA
2110609;São Bernardo;Parda;83.5;MA
2110658;São Domingos do Azeitão;Preta;10.04;MA
2110658;São Domingos do Azeitão;Parda;63.0;MA
2110708;São Domingos do Maranhão;Preta;5.9;MA
2110708;São Domingos do Maranhão;Parda;67.39;MA
2110807;São Félix de Balsas;Preta;4.54;MA
2110807;São Félix de Balsas;Parda;69.58;MA
2110856;São Francisco do Brejão;Preta;6.36;MA
2110856;São Francisco do Brejão;Parda;70.18;MA
2110906;São Francisco do Maranhão;Preta;13.25;MA
2110906;São Francisco do Maranhão;Parda;64.22;MA
2111003;São João Batista;Preta;9.77;MA
2111003;São João Batista;Parda;64.09;MA
2111029;São João do Carú;Preta;9.13;MA
2111029;São João do Carú;Parda;70.64;MA
2111052;São João do Paraíso;Preta;5.16;MA
2111052;São João do Paraíso;Parda;62.11;MA
2111078;São João do Soter;Preta;11.85;MA
2111078;São João do Soter;Parda;71.97;MA
2111102;São João dos Patos;Preta;11.51;MA
2111102;São João dos Patos;Parda;57.27;MA
2111201;São José de Ribamar;Preta;10.27;MA
2111201;São José de Ribamar;Parda;66.36;MA
2111250;São José dos Basílios;Preta;9.26;MA
2111250;São José dos Basílios;Parda;70.4;MA
2111300;São Luís;Preta;12.97;MA
2111300;São Luís;Parda;56.65;MA
2111409;São Luís Gonzaga do Maranhão;Preta;12.71;MA
2111409;São Luís Gonzaga do Maranhão;Parda;65.53;MA
2111508;São Mateus do Maranhão;Preta;8.25;MA
2111508;São Mateus do Maranhão;Parda;70.15;MA
2111532;São Pedro da Água Branca;Preta;6.05;MA
2111532;São Pedro da Água Branca;Parda;74.2;MA
2111573;São Pedro dos Crentes;Preta;3.81;MA
2111573;São Pedro dos Crentes;Parda;73.34;MA
2111607;São Raimundo das Mangabeiras;Preta;8.15;MA
2111607;São Raimundo das Mangabeiras;Parda;67.76;MA
2111631;São Raimundo do Doca Bezerra;Preta;1.6;MA
2111631;São Raimundo do Doca Bezerra;Parda;76.96;MA
2111672;São Roberto;Preta;1.91;MA
2111672;São Roberto;Parda;71.13;MA
2111706;São Vicente Ferrer;Preta;7.1;MA
2111706;São Vicente Ferrer;Parda;77.74;MA
2111722;Satubinha;Preta;9.65;MA
2111722;Satubinha;Parda;68.14;MA
2111748;Senador Alexandre Costa;Preta;10.87;MA
2111748;Senador Alexandre Costa;Parda;72.57;MA
2111763;Senador La Rocque;Preta;5.45;MA
2111763;Senador La Rocque;Parda;70.55;MA
2111789;Serrano do Maranhão;Preta;37.74;MA
2111789;Serrano do Maranhão;Parda;55.61;MA
2111805;Sítio Novo;Preta;3.71;MA
2111805;Sítio Novo;Parda;69.02;MA
2111904;Sucupira do Norte;Preta;9.68;MA
2111904;Sucupira do Norte;Parda;63.71;MA
2111953;Sucupira do Riachão;Preta;8.66;MA
2111953;Sucupira do Riachão;Parda;72.84;MA
2112001;Tasso Fragoso;Preta;2.96;MA
2112001;Tasso Fragoso;Parda;81.81;MA
2112100;Timbiras;Preta;14.11;MA
2112100;Timbiras;Parda;69.92;MA
2112209;Timon;Preta;11.52;MA
2112209;Timon;Parda;70.72;MA
2112233;Trizidela do Vale;Preta;8.29;MA
2112233;Trizidela do Vale;Parda;66.27;MA
2112274;Tufilândia;Preta;7.54;MA
2112274;Tufilândia;Parda;75.71;MA
2112308;Tuntum;Preta;7.52;MA
2112308;Tuntum;Parda;62.45;MA
2112407;Turiaçu;Preta;9.65;MA
2112407;Turiaçu;Parda;76.8;MA
2112456;Turilândia;Preta;12.73;MA
2112456;Turilândia;Parda;65.87;MA
2112506;Tutóia;Preta;3.31;MA
2112506;Tutóia;Parda;75.06;MA
2112605;Urbano Santos;Preta;2.8;MA
2112605;Urbano Santos;Parda;80.73;MA
2112704;Vargem Grande;Preta;6.45;MA
2112704;Vargem Grande;Parda;79.63;MA
2112803;Viana;Preta;10.03;MA
2112803;Viana;Parda;67.29;MA
2112852;Vila Nova dos Martírios;Preta;8.27;MA
2112852;Vila Nova dos Martírios;Parda;67.69;MA
2112902;Vitória do Mearim;Preta;5.8;MA
2112902;Vitória do Mearim;Parda;66.37;MA
2113009;Vitorino Freire;Preta;5.95;MA
2113009;Vitorino Freire;Parda;71.6;MA
2114007;Zé Doca;Preta;8.88;MA
2114007;Zé Doca;Parda;70.25;MA
2200053;Acauã;Preta;9.12;PI
2200053;Acauã;Parda;19.37;PI
2200103;Agricolândia;Preta;10.12;PI
2200103;Agricolândia;Parda;72.45;PI
2200202;Água Branca;Preta;6.57;PI
2200202;Água Branca;Parda;68.76;PI
2200251;Alagoinha do Piauí;Preta;7.47;PI
2200251;Alagoinha do Piauí;Parda;37.98;PI
2200277;Alegrete do Piauí;Preta;2.49;PI
2200277;Alegrete do Piauí;Parda;53.74;PI
2200301;Alto Longá;Preta;7.36;PI
2200301;Alto Longá;Parda;71.1;PI
2200400;Altos;Preta;5.29;PI
2200400;Altos;Parda;78.39;PI
2200459;Alvorada do Gurguéia;Preta;13.62;PI
2200459;Alvorada do Gurguéia;Parda;65.06;PI
2200509;Amarante;Preta;24.54;PI
2200509;Amarante;Parda;62.27;PI
2200608;Angical do Piauí;Preta;11.4;PI
2200608;Angical do Piauí;Parda;66.92;PI
2200707;Anísio de Abreu;Preta;4.88;PI
2200707;Anísio de Abreu;Parda;69.42;PI
2200806;Antônio Almeida;Preta;12.87;PI
2200806;Antônio Almeida;Parda;65.08;PI
2200905;Aroazes;Preta;13.12;PI
2200905;Aroazes;Parda;68.86;PI
2200954;Aroeiras do Itaim;Preta;11.85;PI
2200954;Aroeiras do Itaim;Parda;61.33;PI
2201002;Arraial;Preta;19.44;PI
2201002;Arraial;Parda;64.83;PI
2201051;Assunção do Piauí;Preta;7.77;PI
2201051;Assunção do Piauí;Parda;65.46;PI
2201101;Avelino Lopes;Preta;5.21;PI
2201101;Avelino Lopes;Parda;66.5;PI
2201150;Baixa Grande do Ribeiro;Preta;3.99;PI
2201150;Baixa Grande do Ribeiro;Parda;74.35;PI
2201176;Barra D'Alcântara;Preta;5.27;PI
2201176;Barra D'Alcântara;Parda;72.47;PI
2201200;Barras;Preta;7.14;PI
2201200;Barras;Parda;76.6;PI
2201309;Barreiras do Piauí;Preta;12.11;PI
2201309;Barreiras do Piauí;Parda;67.48;PI
2201408;Barro Duro;Preta;9.84;PI
2201408;Barro Duro;Parda;70.07;PI
2201507;Batalha;Preta;3.89;PI
2201507;Batalha;Parda;80.41;PI
2201556;Bela Vista do Piauí;Preta;9.15;PI
2201556;Bela Vista do Piauí;Parda;23.04;PI
2201572;Belém do Piauí;Preta;2.03;PI
2201572;Belém do Piauí;Parda;65.99;PI
2201606;Beneditinos;Preta;4.02;PI
2201606;Beneditinos;Parda;80.29;PI
2201705;Bertolínia;Preta;12.09;PI
2201705;Bertolínia;Parda;68.15;PI
2201739;Betânia do Piauí;Preta;7.9;PI
2201739;Betânia do Piauí;Parda;50.85;PI
2201770;Boa Hora;Preta;4.25;PI
2201770;Boa Hora;Parda;78.38;PI
2201804;Bocaina;Preta;5.14;PI
2201804;Bocaina;Parda;54.65;PI
2201903;Bom Jesus;Preta;9.45;PI
2201903;Bom Jesus;Parda;65.84;PI
2201919;Bom Princípio do Piauí;Preta;1.57;PI
2201919;Bom Princípio do Piauí;Parda;62.38;PI
2201929;Bonfim do Piauí;Preta;9.08;PI
2201929;Bonfim do Piauí;Parda;57.74;PI
2201945;Boqueirão do Piauí;Preta;6.39;PI
2201945;Boqueirão do Piauí;Parda;83.5;PI
2201960;Brasileira;Preta;8.39;PI
2201960;Brasileira;Parda;67.42;PI
2201988;Brejo do Piauí;Preta;1.68;PI
2201988;Brejo do Piauí;Parda;79.51;PI
2202000;Buriti dos Lopes;Preta;7.72;PI
2202000;Buriti dos Lopes;Parda;67.71;PI
2202026;Buriti dos Montes;Preta;1.95;PI
2202026;Buriti dos Montes;Parda;79.68;PI
2202059;Cabeceiras do Piauí;Preta;8.91;PI
2202059;Cabeceiras do Piauí;Parda;75.99;PI
2202075;Cajazeiras do Piauí;Preta;19.21;PI
2202075;Cajazeiras do Piauí;Parda;68.85;PI
2202083;Cajueiro da Praia;Preta;5.7;PI
2202083;Cajueiro da Praia;Parda;67.0;PI
2202091;Caldeirão Grande do Piauí;Preta;3.95;PI
2202091;Caldeirão Grande do Piauí;Parda;63.79;PI
2202109;Campinas do Piauí;Preta;14.18;PI
2202109;Campinas do Piauí;Parda;73.12;PI
2202117;Campo Alegre do Fidalgo;Preta;5.03;PI
2202117;Campo Alegre do Fidalgo;Parda;61.18;PI
2202133;Campo Grande do Piauí;Preta;8.18;PI
2202133;Campo Grande do Piauí;Parda;65.87;PI
2202174;Campo Largo do Piauí;Preta;8.23;PI
2202174;Campo Largo do Piauí;Parda;81.24;PI
2202208;Campo Maior;Preta;5.11;PI
2202208;Campo Maior;Parda;76.54;PI
2202251;Canavieira;Preta;3.56;PI
2202251;Canavieira;Parda;80.69;PI
2202307;Canto do Buriti;Preta;8.19;PI
2202307;Canto do Buriti;Parda;65.57;PI
2202406;Capitão de Campos;Preta;3.9;PI
2202406;Capitão de Campos;Parda;78.62;PI
2202455;Capitão Gervásio Oliveira;Preta;19.07;PI
2202455;Capitão Gervásio Oliveira;Parda;48.02;PI
2202505;Caracol;Preta;11.99;PI
2202505;Caracol;Parda;61.2;PI
2202539;Caraúbas do Piauí;Preta;2.97;PI
2202539;Caraúbas do Piauí;Parda;73.43;PI
2202554;Caridade do Piauí;Preta;3.56;PI
2202554;Caridade do Piauí;Parda;76.01;PI
2202604;Castelo do Piauí;Preta;11.02;PI
2202604;Castelo do Piauí;Parda;62.65;PI
2202653;Caxingó;Preta;10.31;PI
2202653;Caxingó;Parda;62.32;PI
2202703;Cocal;Preta;1.55;PI
2202703;Cocal;Parda;67.77;PI
2202711;Cocal de Telha;Preta;10.2;PI
2202711;Cocal de Telha;Parda;74.76;PI
2202729;Cocal dos Alves;Preta;2.09;PI
2202729;Cocal dos Alves;Parda;57.43;PI
2202737;Coivaras;Preta;6.78;PI
2202737;Coivaras;Parda;78.34;PI
2202752;Colônia do Gurguéia;Preta;13.03;PI
2202752;Colônia do Gurguéia;Parda;64.67;PI
2202778;Colônia do Piauí;Preta;19.68;PI
2202778;Colônia do Piauí;Parda;65.13;PI
2202802;Conceição do Canindé;Preta;6.11;PI
2202802;Conceição do Canindé;Parda;63.56;PI
2202851;Coronel José Dias;Preta;2.92;PI
2202851;Coronel José Dias;Parda;71.84;PI
2202901;Corrente;Preta;15.53;PI
2202901;Corrente;Parda;58.77;PI
2203008;Cristalândia do Piauí;Preta;11.17;PI
2203008;Cristalândia do Piauí;Parda;68.82;PI
2203107;Cristino Castro;Preta;12.18;PI
2203107;Cristino Castro;Parda;65.98;PI
2203206;Curimatá;Preta;8.02;PI
2203206;Curimatá;Parda;74.1;PI
2203230;Currais;Preta;9.35;PI
2203230;Currais;Parda;76.03;PI
2203255;Curralinhos;Preta;13.45;PI
2203255;Curralinhos;Parda;76.09;PI
2203271;Curral Novo do Piauí;Preta;3.25;PI
2203271;Curral Novo do Piauí;Parda;60.6;PI
2203305;Demerval Lobão;Preta;11.4;PI
2203305;Demerval Lobão;Parda;69.11;PI
2203354;Dirceu Arcoverde;Preta;4.49;PI
2203354;Dirceu Arcoverde;Parda;69.69;PI
2203404;Dom Expedito Lopes;Preta;4.48;PI
2203404;Dom Expedito Lopes;Parda;58.55;PI
2203420;Domingos Mourão;Preta;10.28;PI
2203420;Domingos Mourão;Parda;52.79;PI
2203453;Dom Inocêncio;Preta;8.15;PI
2203453;Dom Inocêncio;Parda;53.41;PI
2203503;Elesbão Veloso;Preta;8.99;PI
